datetime,Type,EMA_14,RSI_14,MACD_histogram,BB_middle,ADX,ATR,optimal_TP,optimal_SL
2024-06-11 10:00:00,BUY,1.2726354044224057,75.40983606557371,0.0002772939825168136,1.2720574999999998,20.680662637075635,0.0011142857142857026,0.0021499999999998742,0.0015499999999999403
2024-06-11 11:00:00,BUY,1.2726906838327516,67.03296703296618,0.0002553724332775436,1.27212,22.238208732437112,0.0009928571428571445,0.0019499999999998963,0.0017499999999999183
2024-06-11 12:00:00,BUY,1.2727585926550515,71.11111111111046,0.000241225571440474,1.272225,24.2866483034708,0.0009071428571428683,0.0017999999999998018,0.0023000000000001908
2024-06-11 13:00:00,BUY,1.2728707803010446,80.89887640449427,0.00024809794900263317,1.2722900000000001,26.770919811376775,0.0008535714285714377,0.0013999999999998458,0.0030000000000001137
2024-06-11 14:00:00,BUY,1.2729546762609054,73.61111111111128,0.00023531021990231039,1.2724274999999998,28.939515335454605,0.0007642857142857253,0.0014999999999998348,0.0029000000000001247
2024-06-11 15:00:00,BUY,1.2730407194261182,60.416666666669364,0.00022309748388958087,1.2726175000000002,29.725696659578826,0.0006857142857143053,0.0013999999999998458,0.0030000000000001137
2024-06-11 20:00:00,BUY,1.2730524205272518,61.90476190476332,0.0001358393194281747,1.2730825,29.333302774351246,0.0009428571428571183,0.0009499999999997844,0.003650000000000153
2024-06-11 21:00:00,BUY,1.2731654311236182,58.035714285714995,0.00015468828564717352,1.2731225,28.61844055827867,0.0009428571428571024,0.0012999999999998568,0.0033000000000000806
2024-06-11 22:00:00,BUY,1.2733433736404691,62.09677419354844,0.00019676376900846853,1.2732025,26.873412818555938,0.0010214285714285065,0.0006999999999999229,0.0039000000000000146
2024-06-12 15:00:00,BUY,1.2739100456447001,70.8661417322828,8.790311655084478e-05,1.27364,20.173319190724722,0.0008142857142856722,0.011249999999999982,0.0011499999999999844
2024-06-12 17:00:00,BUY,1.2740426565064638,61.99999999999894,7.950479302054554e-05,1.2736725,24.35931059962069,0.0008785714285713953,0.011050000000000004,0.00024999999999986144
2024-06-12 18:00:00,BUY,1.274270302305602,58.39416058394146,0.00014632830800307366,1.2737349999999998,25.066933855108648,0.0008535714285714059,0.010299999999999976,0.0009999999999998899
2024-06-12 19:00:00,BUY,1.2744475953315217,60.60606060606122,0.0001680047142815151,1.27395,23.802052902728338,0.0008464285714285495,0.010449999999999848,0.00045000000000006146
2024-06-12 20:00:00,BUY,1.2746679159539855,65.69343065693546,0.00020134603918697244,1.27419,24.53662363795575,0.0008892857142856877,0.009949999999999903,0.0005999999999999339
2024-06-12 21:00:00,BUY,1.2748521938267874,64.44444444444407,0.00020469227830445898,1.2743849999999999,25.823736064965374,0.0009142857142856771,0.010000000000000009,0.00034999999999985043
2024-06-12 22:00:00,BUY,1.2762652346498824,86.20689655172418,0.0007916731513371608,1.27501,30.451879457154245,0.0016071428571428229,0.0005999999999999339,0.006250000000000089
2024-06-12 23:00:00,BUY,1.2772432033632315,77.18309859154985,0.0009939412975221741,1.2755299999999998,35.66047772241696,0.0017964285714285402,0.0020499999999998852,0.0044000000000001815
2024-06-13 00:00:00,BUY,1.2781841095814674,80.6722689075632,0.001104945378651758,1.276015,41.02710730853551,0.0019642857142856884,0.0008500000000000174,0.005900000000000016
2024-06-13 01:00:00,BUY,1.2789595616372718,78.63247863247904,0.0010865918366824816,1.2765049999999998,46.75349151297167,0.002024999999999975,0.0010999999999998789,0.005600000000000049
2024-06-13 02:00:00,BUY,1.2797116200856355,79.10863509749338,0.0010430809004711688,1.2770375,49.52194875494224,0.0020785714285714058,0.00029999999999996696,0.006199999999999983
2024-06-13 03:00:00,BUY,1.2802500707408841,75.26881720430106,0.0008911697072017753,1.2775199999999998,49.839827813430176,0.002146428571428533,0.0001500000000000945,0.005749999999999922
2024-06-13 04:00:00,BUY,1.280376727975433,67.46987951807257,0.0005687575841251636,1.277885,49.62388367926494,0.0023749999999999683,0.000600000000000156,0.0038999999999997925
2024-06-18 02:00:00,BUY,1.2679962409701746,58.169934640522534,0.00048678818059891943,1.2678474999999998,25.278901918516926,0.0011178571428571704,0.0018000000000000238,0.0003500000000000725
2024-06-18 03:00:00,BUY,1.268303408840818,63.12499999999993,0.0005793429067048549,1.2679125,26.142571884799157,0.0011321428571428832,0.0012000000000000899,0.0009999999999998899
2024-06-18 04:00:00,BUY,1.2686162876620424,64.24242424242453,0.0006388483494439833,1.2680125,26.467605373097143,0.001150000000000016,0.0008500000000000174,0.0016000000000000458
2024-06-18 05:00:00,BUY,1.2688407826404366,66.24999999999913,0.0006283913387166926,1.268115,29.935764290206457,0.0011392857142857396,0.0012000000000000899,0.0014499999999999513
2024-06-18 06:00:00,BUY,1.2690620116217117,75.34246575342462,0.00060829887546478,1.26822,33.590664570528354,0.0010714285714285962,0.001000000000000112,0.002850000000000019
2024-06-18 07:00:00,BUY,1.2692204100721503,72.84768211920662,0.0005531159924634955,1.2683225,35.06261223461114,0.0010035714285714528,0.0012499999999999734,0.0030000000000001137
2024-06-18 08:00:00,BUY,1.269437688729197,72.84768211920583,0.0005318162431044123,1.2684425,36.6245169965154,0.0009642857142857191,0.0006500000000000394,0.0036000000000000476
2024-06-18 09:00:00,BUY,1.2696859968986374,82.06896551724276,0.0005220855871784749,1.2685974999999998,38.4804984134716,0.0009535714285714267,0.00019999999999997797,0.004050000000000109
2024-06-18 10:00:00,BUY,1.269867863978819,78.16901408450752,0.0004742540086160017,1.268735,38.59838053135328,0.000921428571428581,0.0001500000000000945,0.004050000000000109
2024-06-18 11:00:00,BUY,1.2698721487816431,73.50993377483422,0.0003465321020152937,1.2688450000000002,38.240435556619865,0.0009285714285714373,0.0003500000000000725,0.0030000000000001137
2024-06-19 04:00:00,BUY,1.2697294922229865,55.43859649122783,0.00018086315012952103,1.2695975000000002,23.147925267337538,0.0016214285714285673,0.000500000000000167,0.0011499999999999844
2024-06-19 05:00:00,BUY,1.2698788932599216,55.08771929824549,0.00019953431704429025,1.2695750000000001,24.706366825779092,0.0016178571428571312,0.0021999999999999797,0.001100000000000101
2024-06-19 07:00:00,BUY,1.2701463687152301,63.91304347826022,0.0001999633364317847,1.2696225,25.476988325063818,0.0014642857142857116,0.0023500000000000743,0.0009999999999998899
2024-06-19 08:00:00,BUY,1.2702601862198661,62.94642857142802,0.00018576062315335423,1.2696874999999999,24.534528007603974,0.0014071428571428607,0.0028000000000001357,0.0009999999999998899
2024-06-19 09:00:00,BUY,1.2703188280572173,59.90990990990972,0.00014585245689239151,1.2697375,23.834376979451235,0.0013571428571428662,0.0033000000000000806,0.0006999999999999229
2024-06-19 10:00:00,BUY,1.2703296509829216,56.62100456620981,9.159223546746734e-05,1.26979,24.015533495475147,0.0013214285714285845,0.0036000000000000476,0.00039999999999995595
2024-06-19 11:00:00,BUY,1.2704390308518654,68.13725490196099,9.798062415603622e-05,1.2698775,24.593923755113593,0.0012392857142857286,0.002850000000000019,0.0011499999999999844
2024-06-19 12:00:00,BUY,1.2705271600716166,60.94674556212954,9.077004809737114e-05,1.26993,24.804007788727663,0.0010964285714285854,0.0029000000000001247,0.0010999999999998789
2024-06-19 14:00:00,BUY,1.2705684002315698,70.73170731707475,2.039897813311208e-05,1.270205,24.86570779340485,0.0007357142857143158,0.0034000000000000696,0.0005999999999999339
2024-06-19 16:00:00,BUY,1.2707864872850458,71.13402061855868,7.527085622730174e-05,1.27047,25.06862853457224,0.0008285714285714642,0.0016499999999999293,0.0008500000000000174
2024-06-19 17:00:00,BUY,1.2710549556470399,73.58490566037847,0.00015702339900036829,1.2707374999999999,24.815969860861458,0.0008750000000000384,0.0012000000000000899,0.0013999999999998458
2024-06-19 18:00:00,BUY,1.271360961560768,73.33333333333502,0.0002313752279618177,1.2709424999999999,24.323070946910367,0.0008642857142857618,0.0006500000000000394,0.0019499999999998963
2024-06-19 19:00:00,BUY,1.2715795000193322,69.36936936936843,0.00023922753876448252,1.2710175,24.059107268313035,0.0009071428571429159,0.001000000000000112,0.0015999999999998238
2024-06-19 20:00:00,BUY,1.2718289000167546,71.42857142857143,0.0002554964918895813,1.271245,25.555927044578198,0.000971428571428623,0.0001500000000000945,0.0020499999999998852
2024-06-19 21:00:00,BUY,1.2720250466811873,69.16666666666825,0.00023731506148177083,1.2714325,24.387063400095915,0.000928571428571469,0.00014999999999987246,0.0019000000000000128
2024-06-19 23:00:00,BUY,1.2720521461738696,60.689655172414625,5.7079241969824846e-05,1.2716150000000002,24.068925073142065,0.0010607142857143037,0.0011499999999999844,0.0008500000000000174
2024-06-20 00:00:00,BUY,1.2721918600173536,67.30769230769175,5.9667561303714456e-05,1.271725,23.90742710329359,0.0011214285714285907,0.0001500000000000945,0.0020999999999999908
2024-06-20 01:00:00,BUY,1.2722262786817065,58.441558441559145,1.0177336707697742e-05,1.271805,22.979361821899285,0.0011428571428571596,0.00014999999999987246,0.0014500000000001734
2024-06-24 15:00:00,BUY,1.264344163413718,66.08695652173793,0.0002177767677179859,1.264205,32.08747942746115,0.0009535714285713791,0.005049999999999999,0.00034999999999985043
2024-06-24 16:00:00,BUY,1.264451608291889,72.17391304347817,0.0002587661388534586,1.2641925,31.446938310730218,0.0008892857142856718,0.0046999999999999265,0.0006999999999999229
2024-06-24 17:00:00,BUY,1.2645713938529706,62.35294117647028,0.00028980498759515047,1.2642025000000001,31.212746273260183,0.0008357142857142412,0.0044999999999999485,0.0
2024-06-24 18:00:00,BUY,1.2647485413392412,71.91011235955158,0.0003346555920816796,1.264335,31.526808362184607,0.0008535714285713901,0.003949999999999898,0.0002500000000000835
2024-06-24 19:00:00,BUY,1.2650354024940091,75.96153846153838,0.00041376719562142926,1.2644625,32.10381543492765,0.0008928571428571079,0.002950000000000008,0.0010999999999998789
2024-06-24 20:00:00,BUY,1.2652173488281413,66.0194174757282,0.0004135362137766315,1.264535,32.26979528840804,0.0009035714285714004,0.003449999999999953,0.0005999999999999339
2024-06-24 21:00:00,BUY,1.2653617023177224,64.07766990291279,0.00038817147783032683,1.2647024999999998,33.50998940574856,0.0009214285714285493,0.003549999999999942,0.0002500000000000835
2024-06-24 22:00:00,BUY,1.265513475342026,70.70707070707044,0.00036664363093477355,1.2648975,35.015460678662016,0.0008785714285714111,0.003349999999999964,9.999999999998899e-05
2024-06-24 23:00:00,BUY,1.265951678629756,86.56716417910536,0.00048183063608846265,1.2651225,37.82931349251503,0.001017857142857134,0.0010499999999999954,0.0014999999999998348
2024-06-25 00:00:00,BUY,1.266318121479122,84.96240601503885,0.0005224089861058604,1.26536,39.74225912189463,0.0010571428571428518,0.000700000000000145,0.0013999999999998458
2024-06-25 01:00:00,BUY,1.2665557052819056,81.29496402877848,0.00048099738467246157,1.265555,42.38858080846428,0.0010928571428571493,0.0013000000000000789,0.0007999999999999119
2024-06-25 02:00:00,BUY,1.2667549445776516,80.43478260869594,0.00042437035942005977,1.26572,44.410948085121355,0.0010928571428571651,0.0016500000000001513,0.0007499999999998064
2024-06-25 03:00:00,BUY,1.2669276186339646,79.54545454545425,0.00036339874082522963,1.26588,47.02373004000908,0.0011000000000000057,0.0017000000000000348,0.00034999999999985043
2024-06-25 04:00:00,BUY,1.2672172694827695,81.63265306122437,0.0003690805360600911,1.2661125,51.015309669188674,0.0011928571428571541,0.0008500000000000174,0.0010999999999998789
2024-06-25 05:00:00,BUY,1.2674016335517335,75.33333333333405,0.0003164829625809647,1.2663475,53.9621966692319,0.0012000000000000263,0.0013499999999999623,0.0005999999999999339
2024-06-25 06:00:00,BUY,1.2675547490781691,73.61111111111273,0.0002581108815941745,1.2665725,55.69560096673826,0.0011785714285714416,0.0013999999999998458,0.0005500000000000504
2024-06-25 07:00:00,BUY,1.2676941158677466,73.04964539007219,0.00020497289158530557,1.266815,57.01516493690419,0.0011607142857142927,0.0016500000000001513,0.0005999999999999339
2024-06-25 08:00:00,BUY,1.2677749004187138,67.64705882353047,0.00013509775262481494,1.2670375,56.5891612020767,0.001103571428571426,0.0019500000000001183,0.00029999999999996696
2024-06-25 09:00:00,BUY,1.2678315803628852,61.016949152543845,7.085068085940587e-05,1.26724,55.69428536372436,0.0010285714285714262,0.0020500000000001073,0.0
2024-06-25 10:00:00,BUY,1.2679407029811673,69.23076923077099,4.8437342309591395e-05,1.26745,56.620772669521706,0.0010035714285714212,0.0016000000000000458,0.0011499999999999844
2024-06-25 11:00:00,BUY,1.2680552759170116,71.18644067796718,3.416382388211274e-05,1.26765,56.19918944120207,0.0009857142857142723,0.0014500000000001734,0.0012999999999998568
2024-06-25 12:00:00,BUY,1.2681745724614102,70.94017094017259,2.566256216916579e-05,1.26784,55.496316930071465,0.0009749999999999799,0.0013000000000000789,0.0015000000000000568
2024-06-25 13:00:00,BUY,1.2683779627998888,60.46511627907181,5.945699744501574e-05,1.2680574999999998,52.55376398751881,0.000835714285714273,0.0005500000000000504,0.0027000000000001467
2024-06-25 14:00:00,BUY,1.2685075677599036,57.14285714285784,4.7655051326234783e-05,1.26823,49.745321188248944,0.0007857142857142785,0.0009000000000001229,0.0023500000000000743
2024-06-25 15:00:00,BUY,1.2686198920585832,65.82278481012665,3.0120421049800077e-05,1.2683525,46.59180633315011,0.0007392857142856883,0.0009000000000001229,0.0023500000000000743
2024-06-27 14:00:00,BUY,1.2631155336215618,60.79999999999954,0.0002510514580446803,1.26322,54.285583945078166,0.000935714285714262,0.0034000000000000696,0.0010499999999999954
2024-06-27 15:00:00,BUY,1.2632134624720202,62.015503875968406,0.00031843317626304964,1.2630724999999998,50.149070052467415,0.0009071428571428365,0.0032000000000000917,0.0012499999999999734
2024-06-27 16:00:00,BUY,1.263371667475751,63.4328358208954,0.00039027809478267886,1.26301,46.32018890651402,0.0008678571428571187,0.002650000000000041,0.0018000000000000238
2024-06-27 18:00:00,BUY,1.2633804969040086,61.290322580645736,0.000336493884330109,1.2628325,38.78951347844919,0.0008642857142856984,0.003549999999999942,5.0000000000105516e-05
2024-06-27 19:00:00,BUY,1.2635697639834742,65.95744680851016,0.00039897853370645644,1.26288,36.96387831948108,0.0009035714285714162,0.0022500000000000853,0.0010999999999998789
2024-06-27 20:00:00,BUY,1.2637737954523443,70.71428571428599,0.0004442024762053308,1.26302,34.8581462137495,0.0009285714285714215,0.0019500000000001183,0.0013999999999998458
2024-06-27 21:00:00,BUY,1.2638239560586984,61.78343949044748,0.00039545252116599623,1.2631125,32.98754762220071,0.0009749999999999957,0.0028999999999999027,0.00045000000000006146
2024-06-27 22:00:00,BUY,1.2640607619175386,69.23076923077073,0.000442618177799919,1.2632625,31.850064415752417,0.0010928571428571335,0.0014499999999999513,0.0019000000000000128
2024-06-27 23:00:00,BUY,1.2643726603285335,71.42857142857272,0.0005049390821368013,1.26342,31.641954856139233,0.0011999999999999947,0.0006500000000000394,0.0036000000000000476
2024-06-28 00:00:00,BUY,1.2644629722847291,67.30769230769371,0.00043513320182777073,1.2635675,31.53889476417822,0.0012964285714285792,0.0005999999999999339,0.00275000000000003
2024-06-28 01:00:00,BUY,1.2645545759800987,62.637362637363545,0.00037771600816826365,1.2636975000000001,32.450224813439576,0.0012750000000000103,0.0004999999999999449,0.002850000000000019
2024-06-28 02:00:00,BUY,1.2646406325160855,62.841530054646164,0.0003270219330835757,1.2638475,34.44475756630014,0.0013000000000000153,0.00019999999999997797,0.0029000000000001247
2024-07-01 17:00:00,BUY,1.265742047719405,66.04938271604811,0.00026349869861921844,1.2651150000000002,20.197862351082186,0.0011749999999999736,0.0048000000000001375,0.0030999999999998806
2024-07-01 18:00:00,BUY,1.2659497746901511,68.02325581395282,0.00025875614347141656,1.2652,23.991307001669895,0.001221428571428548,0.0039000000000000146,0.0040000000000000036
2024-07-01 19:00:00,BUY,1.266116471398131,68.42105263157909,0.00023120132522519616,1.26535,26.927164889128978,0.001203571428571415,0.0040000000000000036,0.0039000000000000146
2024-07-01 20:00:00,BUY,1.2662609418783803,68.82352941176387,0.00019664750331496316,1.2654599999999998,31.408652632155697,0.001207142857142851,0.0040000000000000036,0.0039000000000000146
2024-07-01 21:00:00,BUY,1.266439482961263,69.71428571428436,0.00018459707603241896,1.265665,34.785522626900125,0.0012249999999999841,0.0036000000000000476,0.0042999999999999705
2024-07-01 22:00:00,BUY,1.266474218566428,61.413043478259866,0.00010389934681059377,1.265775,38.06140802626844,0.00130714285714284,0.0045000000000001705,0.0033999999999998476
2024-07-01 23:00:00,BUY,1.266704322757571,66.19047619047522,0.0001373307124993466,1.265995,39.59176452977226,0.0014392857142856905,0.0030000000000001137,0.004899999999999904
2024-07-02 23:00:00,BUY,1.264798959982073,69.76744186046565,0.00045060086472303894,1.2642825,21.098019818996477,0.0011178571428571388,0.0014499999999999513,0.0017000000000000348
2024-07-03 00:00:00,BUY,1.2651724319844633,69.76744186046565,0.0005243255154373297,1.2644625,23.857575254073282,0.0012107142857142872,0.0017499999999999183,0.001100000000000101
2024-07-03 01:00:00,BUY,1.2654961077198683,71.00591715976466,0.0005444760746549806,1.2646275,25.308613853808275,0.0012178571428571436,0.0017499999999999183,0.001100000000000101
2024-07-03 02:00:00,BUY,1.2656766266905526,68.57142857142836,0.00048088688664039856,1.26472,27.323642849968685,0.001250000000000005,0.0024999999999999467,0.0001500000000000945
2024-07-03 03:00:00,BUY,1.2659530764651457,72.63157894736864,0.00047234780449195615,1.2648625,28.346604286529434,0.0013035714285714356,0.0016000000000000458,0.00034999999999985043
2024-07-03 04:00:00,BUY,1.2662659996031262,75.63451776649768,0.00047534793647021543,1.2650475,31.008277866270344,0.0013285714285714409,0.0010499999999999954,0.0008999999999999009
2024-07-03 05:00:00,BUY,1.2666038663227095,75.38461538461563,0.0004811490551445978,1.2652625,34.024097777372795,0.001310714285714292,0.0005500000000000504,0.0013999999999998458
2024-07-03 06:00:00,BUY,1.266863350813015,76.56250000000101,0.00043944178990267294,1.26548,34.57631866572778,0.0012642857142857178,0.0012999999999998568,0.0011499999999999844
2024-07-03 07:00:00,BUY,1.2670682373712796,83.52272727272768,0.0003755237434269001,1.2656975,35.75648303916903,0.0012107142857142714,0.0018000000000000238,0.0005999999999999339
2024-07-03 08:00:00,BUY,1.267339139055109,84.0659340659344,0.00035442421885714757,1.2659724999999997,37.13272584398289,0.0011892857142857022,0.001100000000000101,0.0012999999999998568
2024-07-03 09:00:00,BUY,1.267527253847761,80.21978021978167,0.0002934522347328057,1.2662375,38.012189259974356,0.0011642857142856971,0.0020999999999999908,0.0009500000000000064
2024-07-03 10:00:00,BUY,1.267703620001393,78.18181818181965,0.00023873432929230327,1.2665175,38.953893669886455,0.0010928571428571177,0.0020000000000000018,0.0010499999999999954
2024-07-03 11:00:00,BUY,1.2677831373345405,69.67741935483944,0.0001487791569208173,1.26674,40.38987128673946,0.0010499999999999637,0.0040000000000000036,0.0004999999999999449
2024-07-03 12:00:00,BUY,1.2678653856899351,64.39393939394012,8.259593076368951e-05,1.2669875,39.911636363157946,0.000957142857142831,0.006099999999999994,0.0005999999999999339
2024-07-03 13:00:00,BUY,1.2679766675979438,57.272727272726975,4.735721396199313e-05,1.2672975000000002,38.10196487776363,0.0008357142857142571,0.009100000000000108,0.0008999999999999009
